image,class,split
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06521.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09546.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00361.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01522.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06360.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00452.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09708.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08630.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09306.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01520.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00878.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08506.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06985.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02311.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06100.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02178.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09636.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05743.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00521.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00561.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08963.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03317.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05586.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00768.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02918.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07157.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04990.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04935.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08063.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09078.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08600.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06156.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04728.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09454.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00940.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02833.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06834.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05672.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08885.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05939.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06035.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06342.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06848.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07729.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08078.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05740.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09909.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00106.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00204.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04967.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08665.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09558.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01501.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03130.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08923.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02415.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07775.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02092.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00035.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00644.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01151.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06641.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04741.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05251.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03283.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04909.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08919.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08841.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06570.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03216.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07123.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09027.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00440.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07344.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08254.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03878.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04504.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08173.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06847.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00796.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03114.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02960.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03973.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01236.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09230.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08281.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01491.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02905.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02785.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08689.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02707.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04991.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05209.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04568.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05378.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07293.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03256.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06891.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09582.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05770.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05206.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01544.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02182.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00713.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00330.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06147.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00393.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02358.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06683.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02967.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04601.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01542.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02624.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09014.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06234.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06607.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04769.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07111.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04011.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08325.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07590.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01346.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01273.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08956.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03746.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07049.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01784.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00896.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02779.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09928.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01735.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04822.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08438.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00565.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03572.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07398.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07350.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06264.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05595.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07924.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05530.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05855.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08282.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01662.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07601.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09090.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09947.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01878.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02544.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06732.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00672.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05053.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06093.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06153.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05396.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08055.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03078.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04711.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09106.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00989.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02969.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04640.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09857.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08555.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07934.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08349.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01800.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01074.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08708.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08333.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05666.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07043.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03561.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02533.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06515.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07968.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05500.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09952.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03167.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05771.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00241.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08594.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03621.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05755.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07322.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05657.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06220.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00453.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00465.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04591.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00426.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01931.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08006.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01202.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08684.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03272.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00367.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09369.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02279.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04958.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01978.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08134.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01557.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02978.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07199.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05624.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08843.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01490.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09720.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03358.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02053.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07594.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09487.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07897.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03081.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05012.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05879.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04793.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08383.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02717.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05049.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03613.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03511.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03639.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04713.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08531.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02176.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/06965.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04747.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08064.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01500.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02834.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01996.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03204.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03134.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07808.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02356.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04368.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07186.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03786.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07685.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/03268.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00834.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05469.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/05893.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00110.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/02413.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07286.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00923.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01286.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01590.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/00487.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/09320.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/01734.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/04425.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/07020.png,1,test
GigaGAN/GigaGAN_cond_upsampler_laion128to1024/fake_images/0/08623.png,1,test
